incident_id,timestamp,location,species,severity,source,temperature,precipitation,wind_speed,visibility,speed_limit,timestamp_weather,temperature_weather,precipitation_weather,wind_speed_weather,visibility_weather,condition,road_segment_id,speed_limit_road,road_type,curvature,lane_count,surface_type,hour,month,is_night,is_weekend,high_precipitation,high_risk_target
INC011,2026-05-07 21:05:00,Tampere,Deer,high,manual_upload,4.8,1.9,5.1,6800,80,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R001,80.0,highway,low,2.0,asphalt,21,5,1,0,1,1
INC011,2026-05-07 21:05:00,Tampere,Deer,high,manual_upload,4.8,1.9,5.1,6800,80,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R005,40.0,urban,low,1.0,asphalt,21,5,1,0,1,1
INC011,2026-05-07 21:05:00,Tampere,Deer,high,manual_upload,4.8,1.9,5.1,6800,80,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R001,80.0,highway,low,2.0,asphalt,21,5,1,0,1,1
INC011,2026-05-07 21:05:00,Tampere,Deer,high,manual_upload,4.8,1.9,5.1,6800,80,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R005,40.0,urban,low,1.0,asphalt,21,5,1,0,1,1
INC012,2026-05-07 09:30:00,Helsinki,Fox,medium,manual_upload,8.6,0.5,3.8,9500,60,,,,,,,,,,,,,9,5,0,0,0,0
INC013,2026-05-08 04:50:00,Espoo,Moose,high,manual_upload,2.9,3.5,6.8,4700,100,,,,,,,,,,,,,4,5,1,0,1,1
INC014,2026-05-08 13:40:00,Turku,Hare,low,manual_upload,10.4,0.0,2.7,11500,50,,,,,,,,,,,,,13,5,0,0,0,0
INC015,2026-05-09 22:35:00,Oulu,Deer,high,manual_upload,3.5,2.2,5.9,5900,90,,,,,,,,,,,,,22,5,1,1,1,1
INC016,2026-05-09 10:10:00,Tampere,Bird,low,manual_upload,9.0,0.1,2.9,10000,60,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R001,80.0,highway,low,2.0,asphalt,10,5,0,1,0,0
INC016,2026-05-09 10:10:00,Tampere,Bird,low,manual_upload,9.0,0.1,2.9,10000,60,2026-04-01 06:00:00,3.2,1.5,12.4,5.0,rain,R005,40.0,urban,low,1.0,asphalt,10,5,0,1,0,0
INC016,2026-05-09 10:10:00,Tampere,Bird,low,manual_upload,9.0,0.1,2.9,10000,60,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R001,80.0,highway,low,2.0,asphalt,10,5,0,1,0,0
INC016,2026-05-09 10:10:00,Tampere,Bird,low,manual_upload,9.0,0.1,2.9,10000,60,2026-04-01 09:00:00,5.1,0.0,10.1,10.0,cloudy,R005,40.0,urban,low,1.0,asphalt,10,5,0,1,0,0
INC017,2026-05-10 19:55:00,Helsinki,Fox,medium,manual_upload,6.7,1.2,4.3,7800,70,,,,,,,,,,,,,19,5,0,1,1,0
INC018,2026-05-10 23:20:00,Espoo,Deer,high,manual_upload,4.1,2.9,6.1,5400,80,,,,,,,,,,,,,23,5,1,1,1,1
INC019,2026-05-11 06:15:00,Turku,Moose,high,manual_upload,3.2,3.8,7.2,4300,100,,,,,,,,,,,,,6,5,0,0,1,1
INC020,2026-05-11 15:25:00,Oulu,Hare,low,manual_upload,12.3,0.0,2.4,12500,50,,,,,,,,,,,,,15,5,0,0,0,0
